Experience made the : 2022-15-11--09-50-51
Pos X; Pos Y; Pos Z; Timer; Is Touched; Speed
0,1800303; -0,01057346; 0,01793965; 4,453806; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,462685; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,470782; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,479328; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,48722; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,495318; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,503772; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,512394; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,520781; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,528783; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,537146; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,5453; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,553745; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,562582; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,570472; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,578773; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,58701; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,595539; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,603602; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,612267; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,62034; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,629079; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,637146; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,645523; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,653593; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,662027; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,670473; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,67905; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,687457; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,695319; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,703773; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,711948; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,721106; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,729098; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,737146; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,745314; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,754035; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,76262; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,770456; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,779626; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,787277; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,795408; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,803581; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,812186; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,820388; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,829145; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,837078; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,845385; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,854283; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,862191; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,870621; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,878704; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,887435; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,896737; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,903927; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,912146; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,920501; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,928677; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,937959; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,945491; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,953671; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,962253; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,970409; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,978702; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,987034; Missed; 0
0,1800303; -0,01057346; 0,01793965; 4,995419; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,003556; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,011918; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,020629; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,02892; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,03721; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,045266; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,053932; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,062025; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,070826; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,078692; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,087121; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,095423; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,103723; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,112342; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,120347; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,129179; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,1372; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,145709; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,153809; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,162734; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,170997; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,178789; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,187309; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,195364; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,203793; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,212494; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,221005; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,229285; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,238091; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,246192; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,254487; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,262818; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,271146; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,279278; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,287949; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,296303; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,304553; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,312691; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,321163; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,332896; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,337892; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,346147; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,354352; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,362286; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,370564; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,378995; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,387057; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,395294; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,404005; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,412709; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,421242; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,428803; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,437381; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,445484; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,4538; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,462423; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,470482; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,478921; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,487252; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,496026; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,503669; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,512068; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,520259; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,528688; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,536922; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,545434; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,553854; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,562123; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,570662; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,578623; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,58711; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,595206; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,604207; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,612079; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,6203; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,628672; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,636959; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,645345; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,653918; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,662111; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,670565; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,678895; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,68689; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,69541; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,703687; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,712498; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,720401; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,728667; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,737038; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,745338; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,754047; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,762754; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,770885; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,778674; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,787463; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,795459; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,80367; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,812026; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,820305; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,828542; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,837184; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,846209; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,853543; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,862496; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,870544; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,87883; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,88691; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,895678; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,903689; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,912491; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,920365; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,928651; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,937159; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,945382; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,953647; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,961895; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,970724; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,978797; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,987178; Missed; 0
0,1800303; -0,01057346; 0,01793965; 5,995288; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,003642; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,011915; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,020334; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,028554; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,037037; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,045597; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,0536; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,062446; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,070489; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,079268; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,087836; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,095762; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,10373; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,112409; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,120767; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,128629; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,137044; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,145192; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,15414; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,161995; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,170498; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,178572; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,187003; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,195672; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,203608; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,212165; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,220216; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,228738; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,236925; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,245263; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,253643; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,261849; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,270891; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,279485; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,287548; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,295287; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,303697; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,3119; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,320364; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,328506; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,337066; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,345414; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,353603; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,362076; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,370186; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,378643; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,386943; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,395513; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,403547; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,411978; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,420371; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,428647; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,437578; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,446308; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,454576; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,462486; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,470531; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,478667; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,487073; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,495229; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,503693; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,512124; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,520654; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,528714; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,536837; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,545282; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,553543; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,561987; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,570205; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,579001; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,587077; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,595598; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,603622; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,612054; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,62044; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,628575; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,637283; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,645285; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,653608; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,661925; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,670516; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,679328; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,687056; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,697293; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,703786; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,712064; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,720396; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,728884; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,736979; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,745297; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,753478; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,762463; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,770384; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,778722; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,786981; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,796247; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,804723; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,812212; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,820407; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,828584; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,837085; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,845247; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,853601; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,861894; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,870614; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,878705; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,887096; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,895797; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,903761; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,912061; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,920207; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,928639; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,936885; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,945488; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,953514; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,9622; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,970424; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,978714; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,987218; Missed; 0
0,1800303; -0,01057346; 0,01793965; 6,995214; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,003682; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,011867; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,020308; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,028496; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,037106; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,045189; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,053508; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,062114; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,07059; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,079578; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,087223; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,095403; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,103537; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,11221; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,12019; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,128819; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,137897; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,145423; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,153967; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,16225; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,170758; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,179583; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,187886; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,195998; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,204711; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,213292; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,221035; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,229374; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,237679; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,246821; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,254457; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,263032; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,272925; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,279433; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,287974; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,296521; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,304641; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,313029; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,321164; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,330038; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,337957; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,346203; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,354964; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,365349; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,372411; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,379803; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,388149; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,396469; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,404881; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,413469; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,421295; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,430698; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,438144; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,446798; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,454644; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,463663; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,471684; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,479706; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,488294; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,496494; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,505128; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,513042; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,521966; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,529633; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,537931; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,546231; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,554417; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,562497; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,570699; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,578635; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,586988; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,595762; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,60359; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,612248; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,620469; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,628644; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,637; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,645459; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,653494; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,662162; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,670749; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,678729; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,687542; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,695218; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,704013; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,712243; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,720348; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,728501; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,737525; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,746321; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,75386; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,763143; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,77127; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,779544; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,787831; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,796221; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,804488; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,812755; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,821705; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,829658; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,837716; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,846338; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,854032; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,862038; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,870989; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,878918; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,887453; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,895404; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,903583; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,912368; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,920495; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,928886; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,937795; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,94593; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,954171; Missed; 0
0,1800303; -0,01057346; 0,01793965; 7,963209; Missed; 0
